[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
[9.51630242],[104.66647962],[0.],[4.37483757],[0.],[0.],[1.84176019],[0.21730656],[0.25493207],[0.00998228],[0.71949203],[0.10980508],[1.10803308],[0.],[0.],[0.],[0.99669226],[0.],[0.],[0.],[0.],[5.58068517],[7.06739516],[9.39580626],[0.],[0.],[2.03668045],[0.],[0.],[0.],[0.],[13.70324867],[0.],[0.],[0.],[14.85135854],[0.],[0.],[0.],[0.],[0.],[7.06739516],[9.39580626],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.21730656],[0.25493207],[0.],[0.71949203],[0.10980508],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.51630242],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[104.66647962],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.]
